A,C,B,E,D,F,H,mu__0,sigma_log_,sigma
100.479591865,-3.92846376571,-3.93612075827,1676.77841517,-82.5302646932,236.874096454,-0.491065192985,45.5996902586,0.401438817336,1.4939727058
100.479591865,-3.92846376571,-3.93612075827,1676.77841517,-82.5302646932,236.874096454,-0.491065192985,45.5996902586,0.401438817336,1.4939727058
100.267408217,-3.92846376571,-3.93612075827,1666.13004899,-80.1902806646,237.028722003,-0.560766315895,45.5092733916,0.387374473751,1.47310802829
101.938707947,-3.92846376571,-3.93612075827,1675.70069016,-80.1902806646,234.713723013,-0.530764292741,45.5448006101,0.387374473751,1.47310802829
101.006357569,-3.92846376571,-3.93612075827,1687.71045353,-81.1803080654,236.296160828,-0.530764292741,45.4438671485,0.387374473751,1.47310802829
99.8222097159,-3.92846376571,-3.93612075827,1687.71045353,-79.3280943091,235.682520343,-0.530764292741,45.4030620628,0.387374473751,1.47310802829
99.8222097159,-3.92846376571,-3.93612075827,1687.71045353,-77.819771749,235.682520343,-0.530764292741,45.3662843899,0.387374473751,1.47310802829
102.565459902,-3.92846376571,-3.93612075827,1694.56526259,-77.1417899438,235.682520343,-0.530764292741,45.3671593448,0.387374473751,1.47310802829
97.0670922719,-3.92846376571,-3.93612075827,1719.3036212,-74.854438888,235.682520343,-0.530764292741,45.3444574066,0.387374473751,1.47310802829
100.150037987,-3.92846376571,-3.93612075827,1722.61407675,-74.854438888,235.514813662,-0.530764292741,45.2739407469,0.387374473751,1.47310802829
100.150037987,-3.92846376571,-3.93612075827,1713.30697275,-77.341755522,235.514813662,-0.530764292741,45.2938492556,0.387374473751,1.47310802829
100.150037987,-3.92846376571,-3.85072307742,1703.51837093,-78.0987258744,235.514813662,-0.530764292741,45.3573239468,0.387374473751,1.47310802829
100.150037987,-3.92846376571,-3.85072307742,1703.51837093,-73.6636451104,233.730484645,-0.530764292741,45.3203865442,0.387374473751,1.47310802829
99.5411577083,-3.92846376571,-3.85072307742,1691.04750369,-73.6636451104,233.730484645,-0.530764292741,45.351975286,0.387374473751,1.47310802829
99.5411577083,-3.92846376571,-3.85072307742,1688.8618169,-73.6636451104,235.4226672,-0.530764292741,45.3679164477,0.387374473751,1.47310802829
101.393807654,-3.92846376571,-3.85072307742,1690.19981668,-74.4292247224,235.4226672,-0.530764292741,45.3661966119,0.387374473751,1.47310802829
99.9117551719,-3.92846376571,-3.96735836155,1677.54880561,-74.4292247224,235.4226672,-0.530764292741,45.3621811385,0.387374473751,1.47310802829
102.312029594,-3.92846376571,-3.96735836155,1685.95348675,-74.4292247224,235.4226672,-0.530764292741,45.368720159,0.387374473751,1.47310802829
101.072281537,-3.92846376571,-3.96735836155,1665.32800813,-73.766346398,235.4226672,-0.530764292741,45.3912891962,0.387374473751,1.47310802829
101.072281537,-3.92846376571,-3.96735836155,1684.41315778,-73.7242830114,235.4226672,-0.530764292741,45.3538524011,0.436964136243,1.54800055894
101.072281537,-3.92846376571,-3.96735836155,1681.1513779,-73.7242830114,236.720385424,-0.530764292741,45.4061606499,0.436964136243,1.54800055894
101.627162478,-3.92846376571,-3.96735836155,1681.66268137,-73.7242830114,233.804339285,-0.530764292741,45.3600166537,0.408863217389,1.5051058341
101.627162478,-3.92846376571,-3.96735836155,1664.76056714,-71.4086567966,234.203260921,-0.530764292741,45.388708259,0.408863217389,1.5051058341
98.7683420556,-3.92846376571,-3.97315027114,1672.4284771,-74.3798868036,234.203260921,-0.530764292741,45.3905300119,0.408863217389,1.5051058341
98.9938350501,-3.92846376571,-3.97315027114,1660.51987907,-74.3798868036,234.203260921,-0.530764292741,45.4193694669,0.408863217389,1.5051058341
98.7607524663,-3.92846376571,-3.97315027114,1688.59732402,-77.6992036909,233.170410369,-0.514290031612,45.4811038127,0.408863217389,1.5051058341
97.4510694133,-3.92846376571,-3.89897267967,1694.12726025,-79.716235108,233.417472389,-0.514290031612,45.6107318296,0.408863217389,1.5051058341
97.4510694133,-3.92846376571,-3.89897267967,1694.12726025,-79.716235108,237.201361949,-0.514290031612,45.4512933195,0.408863217389,1.5051058341
97.5831141544,-3.92846376571,-3.82827759331,1688.4629328,-79.716235108,238.646080956,-0.514290031612,45.5521784473,0.408863217389,1.5051058341
97.5831141544,-3.92846376571,-3.82827759331,1684.38708264,-77.680040462,238.646080956,-0.514290031612,45.5731444332,0.408863217389,1.5051058341
97.5831141544,-3.9293113803,-3.82827759331,1691.69398232,-74.5848340235,235.310393842,-0.514290031612,45.4751525603,0.408863217389,1.5051058341
97.5831141544,-3.9293113803,-3.82827759331,1687.05731145,-76.4183491668,235.982595596,-0.514290031612,45.4973232246,0.408863217389,1.5051058341
100.508376044,-3.9293113803,-3.82827759331,1681.06637292,-76.7461890765,236.12241624,-0.514290031612,45.4754541055,0.408863217389,1.5051058341
98.5235011068,-3.9293113803,-3.82827759331,1651.24427787,-76.7461890765,236.12241624,-0.514290031612,45.570041028,0.408863217389,1.5051058341
99.2193292454,-3.89994573954,-3.82827759331,1668.9218938,-77.112151746,236.12241624,-0.514290031612,45.5396232083,0.408863217389,1.5051058341
98.6463002633,-3.89994573954,-3.82827759331,1668.9218938,-76.6315005168,236.12241624,-0.514290031612,45.541555294,0.408863217389,1.5051058341
101.265235931,-3.89994573954,-3.87330931458,1690.40795852,-76.778788839,236.12241624,-0.514290031612,45.4330964322,0.428189241367,1.53447643991
99.5756774906,-3.89994573954,-3.87330931458,1676.54180352,-79.6448179577,237.378731547,-0.514290031612,45.4994599195,0.428189241367,1.53447643991
99.5756774906,-3.89994573954,-3.87330931458,1676.54180352,-82.0867142122,236.294750196,-0.514290031612,45.607561353,0.428189241367,1.53447643991
102.783059553,-3.82105491179,-3.87330931458,1676.54180352,-82.0867142122,235.649799614,-0.514290031612,45.7806204329,0.428189241367,1.53447643991
102.783059553,-3.9257723411,-3.70326600443,1703.06154544,-84.0525154304,241.359264497,-0.567919685237,45.5367128837,0.428189241367,1.53447643991
101.444808212,-3.9257723411,-3.70326600443,1713.42613642,-84.0525154304,237.848404118,-0.567919685237,45.443205768,0.428189241367,1.53447643991
101.444808212,-3.9257723411,-3.70326600443,1697.28941308,-84.0525154304,237.848404118,-0.567919685237,45.498574004,0.428189241367,1.53447643991
101.444808212,-3.9257723411,-3.70326600443,1667.95359523,-82.4931491129,237.848404118,-0.567919685237,45.5479468174,0.428189241367,1.53447643991
98.9174007387,-3.9257723411,-3.70326600443,1655.24136929,-82.4931491129,237.848404118,-0.579185524333,45.5739953962,0.428189241367,1.53447643991
98.9174007387,-3.9257723411,-3.70326600443,1659.39908866,-80.2824857016,237.848404118,-0.579185524333,45.4941989426,0.428189241367,1.53447643991
98.9174007387,-3.9257723411,-3.55620017981,1677.80151234,-80.2824857016,237.848404118,-0.586690959191,45.5368499217,0.428189241367,1.53447643991
98.9174007387,-3.9257723411,-3.45720074891,1681.75150513,-82.4535407175,237.848404118,-0.586690959191,45.7362521253,0.428189241367,1.53447643991
98.9947649296,-3.9257723411,-4.0385279552,1681.75150513,-81.7392767841,237.848404118,-0.586690959191,45.8179252397,0.428189241367,1.53447643991
103.034034394,-4.20266562032,-3.38737631151,1666.59761401,-78.5135086769,237.174510597,-0.586690959191,45.971623778,0.428189241367,1.53447643991
98.3192252926,-4.20266562032,-3.38737631151,1668.46973391,-78.5135086769,237.937327054,-0.586690959191,45.9327238313,0.428189241367,1.53447643991
96.8980734951,-4.20266562032,-3.38737631151,1671.14679259,-75.8004963519,237.393344669,-0.586690959191,45.9549301036,0.428189241367,1.53447643991
96.8980734951,-4.20266562032,-3.38737631151,1664.26033045,-76.1114950876,237.393344669,-0.638221220424,45.6265239516,0.428189241367,1.53447643991
98.0173040336,-4.20266562032,-3.38737631151,1668.68701391,-75.161688717,233.774211742,-0.682447909539,45.5088374942,0.42068702061,1.52300753384
99.7947089178,-4.20266562032,-3.38737631151,1688.58781343,-74.6105716228,233.774211742,-0.682447909539,45.4119156875,0.42068702061,1.52300753384
99.2814398048,-4.20266562032,-3.40884799927,1689.72277196,-74.3204873446,233.774211742,-0.623393485419,45.5159157442,0.42068702061,1.52300753384
101.591118753,-4.20266562032,-3.61424159877,1701.63543028,-70.9188001821,233.001473558,-0.623393485419,45.3752554457,0.42068702061,1.52300753384
100.240367041,-4.20266562032,-3.61424159877,1690.32311349,-68.8888331009,231.915953716,-0.623393485419,45.3888280251,0.42068702061,1.52300753384
100.240367041,-4.23529177953,-3.61424159877,1689.78741343,-68.8888331009,231.915953716,-0.623393485419,45.4328003028,0.42068702061,1.52300753384
100.240367041,-4.05714598634,-3.61424159877,1689.78741343,-69.016875651,233.605798719,-0.623393485419,45.3190209214,0.42068702061,1.52300753384
100.240367041,-4.05714598634,-3.61424159877,1673.39502811,-69.3578154043,233.605798719,-0.623393485419,45.3359549792,0.42068702061,1.52300753384
100.240367041,-4.03731016183,-3.61424159877,1689.10816969,-69.3578154043,235.327757762,-0.623393485419,45.4000094599,0.42068702061,1.52300753384
100.247867755,-4.03731016183,-3.61424159877,1688.70360771,-70.5233584046,233.851144464,-0.623393485419,45.2998797475,0.42068702061,1.52300753384
104.193581249,-4.03731016183,-3.3467394579,1691.35993887,-70.5233584046,233.851144464,-0.623393485419,45.5925811586,0.42068702061,1.52300753384
103.425588376,-4.03731016183,-3.3467394579,1674.35987388,-71.128293349,233.851144464,-0.623393485419,45.5836204703,0.42068702061,1.52300753384
103.425588376,-4.03731016183,-3.62040613726,1683.83079711,-73.2884285805,235.856890027,-0.623393485419,45.3905709507,0.42068702061,1.52300753384
103.425588376,-4.03731016183,-3.62040613726,1692.66645406,-72.9119363964,235.258250449,-0.623393485419,45.3613888776,0.42068702061,1.52300753384
103.38860175,-4.03176089765,-3.62040613726,1681.1452766,-71.9378627341,232.491782935,-0.616020406901,45.3659132693,0.42068702061,1.52300753384
101.178010799,-4.03176089765,-3.62040613726,1677.62738994,-72.4610471048,232.20203598,-0.616020406901,45.342225385,0.42068702061,1.52300753384
101.581571295,-4.03176089765,-3.66171079761,1688.68485722,-72.4610471048,232.20203598,-0.616020406901,45.3275579042,0.42068702061,1.52300753384
101.581571295,-4.03176089765,-3.66171079761,1708.06557979,-72.4610471048,232.20203598,-0.616020406901,45.2784745466,0.42068702061,1.52300753384
103.990102443,-4.03176089765,-3.66171079761,1720.31039327,-73.9963465456,231.936304965,-0.616020406901,45.3556878139,0.42068702061,1.52300753384
101.928132111,-4.03176089765,-3.66171079761,1735.74062767,-75.6674831346,232.656694105,-0.616020406901,45.2593190422,0.42068702061,1.52300753384
102.684127402,-4.03176089765,-3.66171079761,1735.74062767,-75.6674831346,232.656694105,-0.616020406901,45.2771137026,0.42068702061,1.52300753384
102.508057845,-4.03176089765,-3.66171079761,1736.41227236,-72.7928582204,233.630258862,-0.616020406901,45.2328321375,0.42068702061,1.52300753384
104.678766399,-4.02375994445,-3.66171079761,1741.80402621,-72.7928582204,233.630258862,-0.616020406901,45.3087847651,0.42068702061,1.52300753384
102.941382831,-4.02375994445,-3.74544212065,1742.86256817,-75.4534736939,233.847475634,-0.616020406901,45.2978480286,0.42068702061,1.52300753384
100.188933693,-4.02375994445,-3.74544212065,1762.08060858,-76.4436777932,234.714202286,-0.616020406901,45.2209284784,0.42068702061,1.52300753384
100.258409684,-4.02375994445,-3.74544212065,1779.13778261,-75.8118204505,234.714202286,-0.616020406901,45.1962165724,0.42068702061,1.52300753384
100.258409684,-4.02375994445,-3.74544212065,1755.66223016,-76.8959402797,234.714202286,-0.616020406901,45.2339890764,0.42068702061,1.52300753384
100.258409684,-4.02375994445,-3.74544212065,1759.25241244,-76.8959402797,233.915623293,-0.616020406901,45.2332101902,0.42068702061,1.52300753384
100.258409684,-4.02375994445,-3.74544212065,1780.09715511,-76.8959402797,234.169622749,-0.616020406901,45.18789101,0.408023133926,1.50384195054
98.2636820129,-4.02375994445,-3.74544212065,1782.49387863,-74.9134117306,234.169622749,-0.616020406901,45.2123488322,0.408023133926,1.50384195054
97.1332278578,-4.02375994445,-3.56047763114,1796.72187504,-74.5169122777,233.615853841,-0.616020406901,45.1593329306,0.408023133926,1.50384195054
97.1332278578,-4.02375994445,-3.56047763114,1811.28193267,-73.4286876853,233.615853841,-0.616020406901,45.1577053476,0.408023133926,1.50384195054
97.1332278578,-4.02375994445,-3.56047763114,1777.00817307,-72.8991667795,233.615853841,-0.65696976227,45.2395713761,0.408023133926,1.50384195054
97.9550878133,-4.02375994445,-3.56047763114,1766.57121003,-74.0694025161,233.615853841,-0.65696976227,45.2154079077,0.408023133926,1.50384195054
99.2009477653,-4.02375994445,-3.56047763114,1766.05834953,-74.0694025161,233.615853841,-0.65696976227,45.1911479689,0.408023133926,1.50384195054
99.6895956178,-4.02375994445,-3.56047763114,1754.62258396,-73.080816472,233.615853841,-0.65696976227,45.2105586156,0.408023133926,1.50384195054
99.9155816853,-4.02375994445,-3.56047763114,1745.56940488,-74.7921215094,233.615853841,-0.65696976227,45.2214351991,0.408023133926,1.50384195054
99.9155816853,-4.02375994445,-3.56047763114,1735.18154865,-73.300123623,233.615853841,-0.65696976227,45.2392856679,0.408023133926,1.50384195054
99.8133070895,-4.02375994445,-3.52556147175,1749.38419423,-71.8083559544,232.05767539,-0.65696976227,45.1916762262,0.408023133926,1.50384195054
99.8133070895,-4.02375994445,-3.52556147175,1745.91553459,-73.7235089532,234.740325448,-0.65696976227,45.2163341952,0.408023133926,1.50384195054
99.9542256115,-4.02375994445,-3.58515878057,1741.08442042,-73.1126871512,234.740325448,-0.65696976227,45.2788827158,0.408023133926,1.50384195054
101.949661526,-4.02375994445,-3.58515878057,1747.21051471,-73.1126871512,234.740325448,-0.65696976227,45.2879417489,0.408023133926,1.50384195054
99.2393450068,-4.02375994445,-3.58515878057,1750.397219,-74.6161406078,233.566444552,-0.65696976227,45.2397995371,0.408023133926,1.50384195054
99.6879122266,-4.02375994445,-3.58515878057,1765.65689078,-74.6161406078,233.566444552,-0.585238334027,45.2152657092,0.408023133926,1.50384195054
100.397188959,-4.02375994445,-3.58515878057,1767.4851639,-71.8345669235,233.566444552,-0.585238334027,45.2370311231,0.408023133926,1.50384195054
100.397188959,-4.02375994445,-3.58515878057,1759.75310208,-72.798558706,233.566444552,-0.655291823382,45.219955396,0.408023133926,1.50384195054
100.397188959,-4.02375994445,-3.57925890393,1749.94119225,-71.6860587357,231.78783633,-0.655291823382,45.2272840297,0.408023133926,1.50384195054
99.9480209956,-4.02375994445,-3.30807361815,1775.67842241,-74.4643575823,231.78783633,-0.655291823382,45.2292213582,0.408023133926,1.50384195054
99.9480209956,-4.02375994445,-3.30807361815,1775.67842241,-74.4643575823,231.78783633,-0.655291823382,45.2292213582,0.408023133926,1.50384195054
99.9480209956,-3.96691328201,-3.30807361815,1775.8131223,-74.4643575823,234.782821223,-0.655291823382,45.2479081453,0.408023133926,1.50384195054
99.9480209956,-3.96691328201,-3.30807361815,1760.28341223,-76.2053805905,234.782821223,-0.655291823382,45.2553224842,0.408023133926,1.50384195054
99.9480209956,-3.96691328201,-3.30807361815,1760.28341223,-77.2999307662,234.782821223,-0.655291823382,45.2583008023,0.408023133926,1.50384195054
100.032696978,-3.96691328201,-3.30807361815,1762.21047762,-77.2999307662,238.250797427,-0.655291823382,45.3841662768,0.408023133926,1.50384195054
99.598737258,-3.96691328201,-3.30807361815,1786.15812397,-77.2999307662,239.326420066,-0.655291823382,45.4770176399,0.408023133926,1.50384195054
98.2390073163,-4.05543049903,-3.30807361815,1800.29037399,-81.0260052412,239.326420066,-0.655291823382,45.3420345407,0.408023133926,1.50384195054
99.0384012408,-4.05543049903,-3.30807361815,1786.66736566,-81.9482740907,238.617263663,-0.667411582137,45.2358617684,0.408023133926,1.50384195054
99.0384012408,-4.05543049903,-3.30807361815,1787.61802507,-81.8088512684,236.733766829,-0.703556670879,45.149715387,0.408023133926,1.50384195054
99.3065681275,-4.05543049903,-3.30807361815,1785.48163513,-81.8088512684,237.609279271,-0.703556670879,45.1619343415,0.408023133926,1.50384195054
100.691346767,-4.05543049903,-3.30807361815,1784.96012088,-84.6744317449,238.21821933,-0.703556670879,45.1813238148,0.408023133926,1.50384195054
100.493204992,-4.05543049903,-3.30807361815,1800.32842839,-84.5242649198,237.068795028,-0.703556670879,45.1461249385,0.408023133926,1.50384195054
100.493204992,-4.05543049903,-3.30807361815,1825.4380241,-81.0353994162,237.068795028,-0.703556670879,45.0854706951,0.408023133926,1.50384195054
97.4870204924,-4.05543049903,-3.19473939671,1830.95507351,-81.0353994162,234.517859424,-0.703556670879,45.1256381617,0.408023133926,1.50384195054
98.1595286404,-4.03657851063,-3.19473939671,1810.78458236,-81.0353994162,234.517859424,-0.703556670879,45.1499952059,0.408023133926,1.50384195054
96.467344337,-4.03657851063,-3.19473939671,1830.8695039,-78.7164032718,234.517859424,-0.703556670879,45.1447363889,0.393493580579,1.48214976916
95.8430473295,-4.03657851063,-3.19473939671,1842.85610152,-78.0860407283,234.517859424,-0.703556670879,45.1593388246,0.393493580579,1.48214976916
96.7064478633,-4.03657851063,-3.19473939671,1853.60601063,-78.4076281149,234.517859424,-0.703556670879,45.1022147858,0.393493580579,1.48214976916
96.7064478633,-4.03657851063,-3.19473939671,1847.01057488,-80.0555624337,235.728663619,-0.703556670879,45.1233690425,0.393493580579,1.48214976916
96.7064478633,-4.03657851063,-3.19473939671,1862.00744006,-80.0555624337,235.171587903,-0.703556670879,45.0928474705,0.393493580579,1.48214976916
101.393369671,-4.03657851063,-3.19473939671,1857.40015415,-80.0555624337,235.171587903,-0.678504240783,45.1244807416,0.393493580579,1.48214976916
103.189942254,-3.86605639182,-3.07293933225,1860.42619524,-77.292368258,235.171587903,-0.745006002022,45.1854232264,0.393493580579,1.48214976916
103.189942254,-3.86605639182,-3.07293933225,1851.26358459,-76.2159644103,232.529483538,-0.745006002022,45.1581681607,0.393493580579,1.48214976916
102.344636094,-3.86605639182,-3.01441187118,1858.66759185,-76.2159644103,233.810507115,-0.745006002022,45.1668024613,0.393493580579,1.48214976916
98.8154893475,-3.88426933672,-3.01441187118,1874.05727194,-73.7703473665,233.810507115,-0.745006002022,45.1745781174,0.393493580579,1.48214976916
99.5284001411,-3.88426933672,-3.01441187118,1888.70620648,-73.7345592031,230.516418576,-0.746831509602,45.0817430981,0.393493580579,1.48214976916
98.1447696926,-3.88426933672,-3.01441187118,1898.21956787,-70.7803833071,230.516418576,-0.746831509602,45.1268821283,0.393493580579,1.48214976916
99.357110232,-3.88426933672,-3.01441187118,1857.91412559,-70.7803833071,231.97092851,-0.778065025806,45.1432650838,0.393493580579,1.48214976916
99.357110232,-4.12750932903,-3.01441187118,1838.43600287,-69.0644411793,231.97092851,-0.778065025806,45.1638116548,0.393493580579,1.48214976916
99.357110232,-4.12750932903,-3.01441187118,1825.71508504,-71.1286205061,231.97092851,-0.778065025806,45.1146614277,0.393493580579,1.48214976916
97.9812866324,-4.12750932903,-3.01441187118,1829.4382239,-70.2758986514,231.97092851,-0.760648417176,45.1605458554,0.393493580579,1.48214976916
97.8435711363,-4.12750932903,-3.01441187118,1808.36645409,-70.2758986514,231.97092851,-0.760648417176,45.1805359888,0.393493580579,1.48214976916
97.8435711363,-3.97911979181,-3.01441187118,1816.76052294,-70.546005673,231.97092851,-0.760648417176,45.1440753099,0.393493580579,1.48214976916
101.617810968,-3.97911979181,-3.01441187118,1801.35049838,-71.2154167885,231.953396429,-0.760648417176,45.1221740664,0.397215097195,1.48767589055
101.617810968,-3.97911979181,-3.01441187118,1793.83903301,-71.4940976724,231.356684617,-0.760648417176,45.1259820346,0.397215097195,1.48767589055
101.617810968,-3.97911979181,-2.99164689812,1792.65310828,-72.3056417065,231.356684617,-0.760648417176,45.1361400804,0.397215097195,1.48767589055
101.617810968,-3.97911979181,-3.07076289067,1800.77235502,-71.236650371,230.899799919,-0.760648417176,45.1140790079,0.397215097195,1.48767589055
101.617810968,-3.97911979181,-3.07076289067,1802.33913885,-71.1391050224,230.899799919,-0.760648417176,45.1120277792,0.397215097195,1.48767589055
103.177084658,-3.97911979181,-3.07076289067,1798.70600921,-72.1790819557,232.339353494,-0.760648417176,45.1526970679,0.397215097195,1.48767589055
103.177084658,-4.11347940765,-3.07076289067,1771.21837897,-73.3255964276,232.575770619,-0.760648417176,45.2018966971,0.397215097195,1.48767589055
103.177084658,-4.11347940765,-3.0582666204,1762.11688282,-76.2632328682,232.575770619,-0.760648417176,45.2527778987,0.397215097195,1.48767589055
103.177084658,-4.11347940765,-3.0582666204,1725.71179054,-73.5747204428,232.575770619,-0.760648417176,45.2942111165,0.397215097195,1.48767589055
103.177084658,-4.11347940765,-3.0582666204,1718.49313047,-73.5747204428,232.135050056,-0.760648417176,45.3246332318,0.397215097195,1.48767589055
102.982970239,-4.04000377452,-3.22452021711,1718.49313047,-73.5747204428,232.135050056,-0.7511040888,45.3634742874,0.397215097195,1.48767589055
105.015415575,-4.04000377452,-3.22452021711,1739.63099473,-73.9706530733,232.135050056,-0.7511040888,45.4075518571,0.397215097195,1.48767589055
106.381285177,-4.04000377452,-3.24211295378,1733.98269695,-73.9706530733,232.135050056,-0.7511040888,45.5286201684,0.397215097195,1.48767589055
103.597613248,-4.04000377452,-3.24211295378,1734.98224307,-73.8444551535,232.135050056,-0.72753930255,45.2940568566,0.397215097195,1.48767589055
100.021003468,-4.04000377452,-3.24211295378,1737.88466988,-72.5788933049,234.685464523,-0.72753930255,45.2360416538,0.397215097195,1.48767589055
100.021003468,-4.04000377452,-3.24211295378,1747.38931089,-74.717882617,232.454025515,-0.72753930255,45.2056532752,0.397215097195,1.48767589055
100.021003468,-4.04000377452,-3.24211295378,1759.02205211,-74.9781434104,232.472100857,-0.72753930255,45.1820281888,0.397215097195,1.48767589055
100.021003468,-4.04000377452,-3.24211295378,1771.79416622,-75.3057297908,233.315985247,-0.72753930255,45.1431966651,0.38253562975,1.46599710654
100.021003468,-4.04000377452,-3.24211295378,1735.1482444,-76.4748025505,233.315985247,-0.72753930255,45.2430883417,0.431331950512,1.53930643872
100.216345469,-4.04000377452,-3.24211295378,1735.1482444,-73.8985845525,237.233474809,-0.72753930255,45.3516822737,0.431331950512,1.53930643872
101.257145078,-4.04000377452,-3.24211295378,1759.22916423,-77.5102485052,237.233474809,-0.72753930255,45.2343597328,0.431331950512,1.53930643872
97.7812018539,-4.04000377452,-3.24211295378,1769.99229486,-77.4655921491,236.2331236,-0.72753930255,45.2128454069,0.431331950512,1.53930643872
97.7812018539,-4.04000377452,-3.24211295378,1769.99229486,-77.4655921491,234.334533268,-0.72753930255,45.1907848573,0.431331950512,1.53930643872
100.591230665,-4.04000377452,-3.12307423154,1751.85417546,-75.4164078471,234.334533268,-0.72753930255,45.1793122145,0.431331950512,1.53930643872
100.591230665,-4.04000377452,-3.12307423154,1773.88541469,-75.4164078471,234.575226169,-0.72753930255,45.1462623224,0.431331950512,1.53930643872
98.3401060203,-4.04000377452,-3.12307423154,1792.71582126,-75.2281123309,233.989241323,-0.72753930255,45.1329959975,0.431331950512,1.53930643872
97.8132009731,-4.04000377452,-3.12307423154,1800.39595412,-77.9753352682,233.989241323,-0.723270215376,45.1450452145,0.418567354225,1.51978268497
98.0616249817,-4.04000377452,-3.34758220954,1831.52003686,-75.4250387461,233.99718852,-0.723270215376,45.1613890634,0.418567354225,1.51978268497
103.086254245,-4.04000377452,-3.34758220954,1831.52003686,-75.4250387461,234.403910051,-0.685258828349,45.1055353126,0.418567354225,1.51978268497
100.618965088,-4.04000377452,-3.34758220954,1802.37265547,-77.9326618671,237.365753193,-0.685258828349,45.1750936426,0.418567354225,1.51978268497
96.787668385,-4.06059078615,-3.34758220954,1801.76692546,-78.1917852867,234.938850327,-0.685258828349,45.1599089707,0.418567354225,1.51978268497
96.4981531513,-4.06059078615,-3.23717508632,1801.18575053,-77.652933659,234.394714728,-0.685258828349,45.2127129604,0.418567354225,1.51978268497
96.4981531513,-4.06059078615,-3.23717508632,1813.95426579,-77.7521759852,233.193292263,-0.685258828349,45.2009609938,0.418567354225,1.51978268497
96.615410554,-4.06059078615,-3.23717508632,1804.72888243,-77.7521759852,233.193292263,-0.685258828349,45.215280521,0.397661242898,1.48833975884
101.244927051,-4.06059078615,-3.23717508632,1774.89499522,-76.3133247732,233.193292263,-0.685258828349,45.1855726649,0.397661242898,1.48833975884
103.619507458,-4.06059078615,-3.23717508632,1771.42507544,-76.9540414427,233.653116632,-0.685258828349,45.2527426622,0.397661242898,1.48833975884
104.298762228,-4.06059078615,-3.27075049479,1777.14231043,-74.0405167817,233.547710737,-0.685258828349,45.2384995755,0.420071141618,1.52206983428
104.298762228,-4.06059078615,-3.27075049479,1777.14231043,-74.0828710034,233.547710737,-0.685258828349,45.2382283984,0.420071141618,1.52206983428
96.9770577891,-4.06059078615,-3.27075049479,1819.95706779,-78.6853198509,233.547710737,-0.685258828349,45.1506299785,0.420071141618,1.52206983428
97.4824256616,-4.06059078615,-3.27075049479,1797.68667647,-73.854189846,235.383167365,-0.685258828349,45.2427927245,0.420071141618,1.52206983428
98.6791926592,-4.06059078615,-3.27075049479,1802.27241765,-73.6401807597,235.189892621,-0.685258828349,45.2036478456,0.420071141618,1.52206983428
99.1438370742,-3.90175539663,-3.27075049479,1778.53409902,-73.6401807597,235.189892621,-0.637077493437,45.4946083038,0.420071141618,1.52206983428
96.5279702037,-3.90175539663,-3.27075049479,1805.22814041,-72.636080765,235.189892621,-0.637077493437,45.5799307411,0.420071141618,1.52206983428
96.5279702037,-3.90175539663,-3.27075049479,1807.34706273,-76.9277530797,235.189892621,-0.637077493437,45.4723217502,0.420071141618,1.52206983428
99.0195686912,-3.90175539663,-3.27075049479,1819.21736147,-80.2870461702,235.189892621,-0.637077493437,45.3811121221,0.420071141618,1.52206983428
101.412725868,-3.90175539663,-3.27075049479,1820.96335882,-80.4104534262,237.952359959,-0.637077493437,45.4605724167,0.420071141618,1.52206983428
101.412725868,-3.90175539663,-3.27075049479,1823.9668619,-77.1197631165,237.015687893,-0.637077493437,45.4857804328,0.420071141618,1.52206983428
101.412725868,-3.93238343419,-3.37190666993,1822.75440343,-78.6731139697,234.97468635,-0.637077493437,45.186964725,0.420071141618,1.52206983428
101.412725868,-3.93238343419,-3.37190666993,1858.67875073,-77.9301154935,234.97468635,-0.637077493437,45.1485357402,0.420071141618,1.52206983428
101.679523117,-3.93238343419,-3.37190666993,1854.05096291,-77.9301154935,234.362596304,-0.637077493437,45.1428020214,0.420071141618,1.52206983428
101.679523117,-3.93238343419,-3.37190666993,1848.89035727,-77.1398439816,233.934237494,-0.637077493437,45.1481344254,0.420071141618,1.52206983428
101.679523117,-3.97961231638,-3.37190666993,1841.71656862,-77.1398439816,233.392032364,-0.637077493437,45.1287826808,0.420071141618,1.52206983428
101.679523117,-3.97961231638,-3.37190666993,1839.94670036,-79.4993286248,232.850842224,-0.637077493437,45.1683342968,0.399734331901,1.49142842005
101.679523117,-3.97961231638,-3.37190666993,1839.94670036,-79.4993286248,234.87134491,-0.637077493437,45.1373866442,0.399734331901,1.49142842005
103.559584688,-3.97961231638,-3.37190666993,1845.53342857,-76.8523711325,232.443109487,-0.637077493437,45.1830711169,0.399734331901,1.49142842005
103.273679647,-4.03018533531,-3.37190666993,1833.53068852,-77.3674784232,234.741553656,-0.637077493437,45.1870002066,0.399734331901,1.49142842005
102.014862354,-4.03018533531,-3.37190666993,1839.39641467,-83.2929466286,237.130601718,-0.637077493437,45.1649438045,0.399734331901,1.49142842005
101.540005633,-4.03018533531,-3.37190666993,1869.14508929,-83.2929466286,237.130601718,-0.69429732024,45.0304381157,0.399734331901,1.49142842005
102.703676426,-4.03018533531,-3.37190666993,1838.12559899,-83.2929466286,237.130601718,-0.69429732024,45.0996521581,0.412109922436,1.51000041013
